56,GHA
65,GHA
71,GHA
73,GHA
90,GHA
109,GHA
112,GHA
114,GHA
131,GHA
153,GHA
157,GHA
163,GHA
166,GHA
185,GHA
193,GHA
194,GHA
195,GHA
201,GHA
204,GHA
215,GHA
229,GHA
241,GHA
249,GHA
267,GHA
269,GHA
272,GHA
293,GHA
297,GHA
304,GHA
324,GHA
328,GHA
340,GHA
342,GHA
355,GHA
360,GHA
368,GHA
381,GHA
390,GHA
391,GHA
398,GHA
7,GTM
18,GTM
19,GTM
30,GTM
37,GTM
58,GTM
73,GTM
89,GTM
107,GTM
112,GTM
122,GTM
131,GTM
134,GTM
135,GTM
150,GTM
152,GTM
155,GTM
156,GTM
163,GTM
164,GTM
165,GTM
176,GTM
194,GTM
199,GTM
203,GTM
226,GTM
227,GTM
229,GTM
235,GTM
236,GTM
238,GTM
241,GTM
258,GTM
271,GTM
272,GTM
273,GTM
280,GTM
282,GTM
295,GTM
307,GTM
312,GTM
323,GTM
328,GTM
340,GTM
342,GTM
345,GTM
346,GTM
362,GTM
370,GTM
383,GTM
393,GTM
395,GTM
398,GTM
2,GUY
54,GUY
55,GUY
131,GUY
194,GUY
237,GUY
324,GUY
328,GUY
391,GUY
2,HND
3,HND
12,HND
18,HND
36,HND
37,HND
45,HND
50,HND
60,HND
73,HND
80,HND
90,HND
109,HND
112,HND
119,HND
131,HND
134,HND
139,HND
150,HND
151,HND
153,HND
156,HND
170,HND
191,HND
194,HND
199,HND
202,HND
203,HND
204,HND
227,HND
234,HND
237,HND
238,HND
241,HND
271,HND
272,HND
273,HND
291,HND
295,HND
313,HND
323,HND
328,HND
339,HND
340,HND
342,HND
356,HND
368,HND
377,HND
387,HND
18,IDN
73,IDN
112,IDN
126,IDN
128,IDN
193,IDN
194,IDN
201,IDN
226,IDN
229,IDN
242,IDN
253,IDN
295,IDN
328,IDN
342,IDN
357,IDN
366,IDN
381,IDN
389,IDN
391,IDN
17,IND
18,IND
23,IND
29,IND
44,IND
50,IND
51,IND
58,IND
64,IND
70,IND
73,IND
75,IND
82,IND
90,IND
91,IND
95,IND
98,IND
99,IND
109,IND
112,IND
116,IND
126,IND
131,IND
134,IND
149,IND
150,IND
156,IND
162,IND
166,IND
178,IND
179,IND
181,IND
183,IND
189,IND
193,IND
194,IND
202,IND
204,IND
211,IND
216,IND
219,IND
223,IND
226,IND
227,IND
235,IND
241,IND
242,IND
249,IND
253,IND
259,IND
267,IND
269,IND
270,IND
271,IND
272,IND
289,IND
295,IND
297,IND
299,IND
301,IND
304,IND
307,IND
310,IND
311,IND
314,IND
315,IND
321,IND
323,IND
324,IND
328,IND
329,IND
334,IND
340,IND
342,IND
345,IND
355,IND
358,IND
362,IND
365,IND
368,IND
374,IND
385,IND
387,IND
391,IND
396,IND
400,IND
403,IND
194,KIR
308,KIR
340,KIR
18,SRB
32,SRB
82,SRB
109,SRB
253,SRB
295,SRB
313,SRB
18,KGZ
194,KGZ
227,KGZ
295,KGZ
73,LAO
79,LAO
102,LAO
108,LAO
121,LAO
194,LAO
207,LAO
226,LAO
227,LAO
328,LAO
342,LAO
357,LAO
362,LAO
391,LAO
73,LSO
194,LSO
227,LSO
282,LSO
194,MRT
227,MRT
253,MRT
268,MRT
317,MRT
351,MRT
194,FSM
308,FSM
131,MDA
153,MDA
194,MDA
226,MDA
238,MDA
269,MDA
317,MDA
18,MNG
29,MNG
111,MNG
112,MNG
133,MNG
193,MNG
194,MNG
204,MNG
241,MNG
264,MNG
269,MNG
313,MNG
328,MNG
340,MNG
342,MNG
366,MNG
389,MNG
25,MAR
32,MAR
63,MAR
71,MAR
73,MAR
82,MAR
150,MAR
194,MAR
204,MAR
227,MAR
272,MAR
345,MAR
351,MAR
18,NIC
22,NIC
36,NIC
45,NIC
58,NIC
70,NIC
73,NIC
100,NIC
112,NIC
150,NIC
153,NIC
183,NIC
188,NIC
194,NIC
202,NIC
223,NIC
226,NIC
238,NIC
271,NIC
272,NIC
295,NIC
300,NIC
304,NIC
323,NIC
328,NIC
334,NIC
338,NIC
340,NIC
342,NIC
370,NIC
4,NIG
18,NIG
43,NIG
65,NIG
73,NIG
90,NIG
104,NIG
112,NIG
131,NIG
134,NIG
136,NIG
161,NIG
169,NIG
193,NIG
194,NIG
202,NIG
204,NIG
209,NIG
227,NIG
234,NIG
241,NIG
269,NIG
293,NIG
295,NIG
324,NIG
325,NIG
328,NIG
330,NIG
340,NIG
342,NIG
351,NIG
358,NIG
382,NIG
390,NIG
391,NIG
392,NIG
16,PAK
18,PAK
63,PAK
73,PAK
74,PAK
94,PAK
156,PAK
178,PAK
192,PAK
193,PAK
194,PAK
219,PAK
226,PAK
227,PAK
229,PAK
231,PAK
232,PAK
241,PAK
242,PAK
253,PAK
271,PAK
276,PAK
323,PAK
324,PAK
342,PAK
348,PAK
357,PAK
361,PAK
389,PAK
391,PAK
31,PNG
50,PNG
73,PNG
194,PNG
199,PNG
219,PNG
227,PNG
255,PNG
308,PNG
340,PNG
18,PRY
73,PRY
150,PRY
165,PRY
193,PRY
194,PRY
227,PRY
272,PRY
323,PRY
335,PRY
395,PRY
1,PHL
12,PHL
18,PHL
29,PHL
50,PHL
73,PHL
103,PHL
109,PHL
112,PHL
124,PHL
126,PHL
131,PHL
134,PHL
156,PHL
163,PHL
192,PHL
193,PHL
194,PHL
203,PHL
226,PHL
227,PHL
231,PHL
232,PHL
235,PHL
236,PHL
237,PHL
238,PHL
240,PHL
241,PHL
242,PHL
271,PHL
272,PHL
283,PHL
287,PHL
295,PHL
328,PHL
331,PHL
340,PHL
342,PHL
379,PHL
381,PHL
385,PHL
387,PHL
398,PHL
73,WSM
194,WSM
308,WSM
340,WSM
73,STP
194,STP
18,SEN
20,SEN
32,SEN
63,SEN
135,SEN
194,SEN
204,SEN
253,SEN
324,SEN
328,SEN
338,SEN
382,SEN
391,SEN
134,SLB
194,SLB
308,SLB
16,SSD
18,SSD
20,SSD
59,SSD
166,SSD
194,SSD
219,SSD
223,SSD
227,SSD
281,SSD
324,SSD
328,SSD
342,SSD
358,SSD
391,SSD
18,LKA
29,LKA
73,LKA
115,LKA
194,LKA
201,LKA
227,LKA
242,LKA
253,LKA
324,LKA
334,LKA
358,LKA
384,LKA
391,LKA
18,SDN
63,SDN
73,SDN
97,SDN
134,SDN
182,SDN
193,SDN
194,SDN
226,SDN
227,SDN
231,SDN
232,SDN
241,SDN
242,SDN
253,SDN
358,SDN
382,SDN
391,SDN
73,SWZ
194,SWZ
204,SWZ
227,SWZ
359,SWZ
32,SYR
73,SYR
82,SYR
94,SYR
194,SYR
226,SYR
227,SYR
238,SYR
300,SYR
342,SYR
347,SYR
73,TLS
194,TLS
308,TLS
357,TLS
58,UKR
70,UKR
82,UKR
191,UKR
194,UKR
227,UKR
235,UKR
241,UKR
269,UKR
295,UKR
328,UKR
329,UKR
348,UKR
18,UZB
65,UZB
194,UZB
227,UZB
238,UZB
295,UZB
328,UZB
194,VUT
224,VUT
308,VUT
340,VUT
1,VNM
12,VNM
18,VNM
63,VNM
71,VNM
73,VNM
79,VNM
82,VNM
87,VNM
102,VNM
106,VNM
112,VNM
131,VNM
134,VNM
138,VNM
150,VNM
153,VNM
161,VNM
178,VNM
184,VNM
192,VNM
202,VNM
204,VNM
207,VNM
215,VNM
223,VNM
226,VNM
236,VNM
242,VNM
248,VNM
270,VNM
271,VNM
272,VNM
297,VNM
302,VNM
304,VNM
328,VNM
340,VNM
342,VNM
345,VNM
346,VNM
357,VNM
362,VNM
375,VNM
391,VNM
18,PSE
63,PSE
73,PSE
94,PSE
194,PSE
204,PSE
226,PSE
227,PSE
228,PSE
242,PSE
253,PSE
272,PSE
277,PSE
317,PSE
328,PSE
334,PSE
357,PSE
32,YEM
63,YEM
73,YEM
194,YEM
226,YEM
227,YEM
231,YEM
232,YEM
242,YEM
328,YEM
382,YEM
2,ZMB
35,ZMB
73,ZMB
90,ZMB
126,ZMB
131,ZMB
